iteracion,subset,f1_score
64,"['Google_Index', 'age_of_domain', 'URL_Length', 'popUpWidnow', 'RightClick']",0.6949013157894737
686,"['popUpWidnow', 'Google_Index', 'Abnormal_URL', 'double_slash_redirecting', 'RightClick']",0.6949013157894737
740,"['RightClick', 'URL_Length', 'Submitting_to_email', 'Page_Rank', 'Google_Index']",0.6949013157894737
907,"['DNSRecord', 'Google_Index', 'double_slash_redirecting', 'RightClick', 'popUpWidnow']",0.6949013157894737
514,"['HTTPS_token', 'Google_Index', 'DNSRecord', 'URL_Length', 'RightClick']",0.6949013157894737
956,"['port', 'Domain_registeration_length', 'Page_Rank', 'Shortining_Service', 'Redirect']",0.6944059177068885
661,"['Submitting_to_email', 'Statistical_report', 'Links_pointing_to_page', 'Iframe', 'DNSRecord']",0.6941553242594075
975,"['double_slash_redirecting', 'RightClick', 'Page_Rank', 'Request_URL', 'Shortining_Service']",0.6938215102974828
148,"['on_mouseover', 'Google_Index', 'DNSRecord', 'Shortining_Service', 'Links_in_tags']",0.6934497816593886
590,"['HTTPS_token', 'Abnormal_URL', 'Favicon', 'Shortining_Service', 'Request_URL']",0.6933962264150944
73,"['SFH', 'having_Sub_Domain', 'Google_Index', 'Request_URL', 'Links_pointing_to_page']",0.693198992443325
124,"['RightClick', 'Submitting_to_email', 'Request_URL', 'popUpWidnow', 'Page_Rank']",0.6931442080378251
230,"['Domain_registeration_length', 'Google_Index', 'SFH', 'having_At_Symbol', 'Page_Rank']",0.6928675400291121
685,"['Links_in_tags', 'Google_Index', 'Statistical_report', 'Request_URL', 'Shortining_Service']",0.6928499496475328
898,"['RightClick', 'Favicon', 'age_of_domain', 'Iframe', 'DNSRecord']",0.6928482844150475
53,"['Request_URL', 'popUpWidnow', 'RightClick', 'HTTPS_token', 'Links_in_tags']",0.6925627664613927
726,"['Links_in_tags', 'Abnormal_URL', 'RightClick', 'HTTPS_token', 'Favicon']",0.6925207756232687
268,"['RightClick', 'Links_in_tags', 'DNSRecord', 'URL_Length', 'having_Sub_Domain']",0.6924987580725286
332,"['having_At_Symbol', 'Links_in_tags', 'Shortining_Service', 'double_slash_redirecting', 'DNSRecord']",0.6923857868020304
751,"['having_Sub_Domain', 'on_mouseover', 'Submitting_to_email', 'Domain_registeration_length', 'Page_Rank']",0.6923456790123457
793,"['SFH', 'on_mouseover', 'having_Sub_Domain', 'Links_in_tags', 'having_At_Symbol']",0.692144373673036
195,"['Iframe', 'DNSRecord', 'Favicon', 'Google_Index', 'popUpWidnow']",0.6920183869619724
881,"['Request_URL', 'Submitting_to_email', 'age_of_domain', 'Domain_registeration_length', 'Iframe']",0.6915978630403108
953,"['Statistical_report', 'Google_Index', 'URL_Length', 'Abnormal_URL', 'web_traffic']",0.6915615906886518
942,"['DNSRecord', 'Google_Index', 'Domain_registeration_length', 'age_of_domain', 'Links_pointing_to_page']",0.6915191053122087
436,"['Submitting_to_email', 'Shortining_Service', 'Favicon', 'Links_in_tags', 'URL_Length']",0.6915094339622642
391,"['Google_Index', 'Abnormal_URL', 'HTTPS_token', 'having_At_Symbol', 'DNSRecord']",0.691358024691358
186,"['having_Sub_Domain', 'Page_Rank', 'having_IP_Address', 'on_mouseover', 'double_slash_redirecting']",0.69106463878327
501,"['Google_Index', 'SFH', 'URL_Length', 'RightClick', 'Request_URL']",0.6909807787087235
906,"['Favicon', 'double_slash_redirecting', 'Request_URL', 'DNSRecord', 'Page_Rank']",0.6906542056074766
489,"['Links_in_tags', 'on_mouseover', 'having_IP_Address', 'Links_pointing_to_page', 'Shortining_Service']",0.6905916585838991
669,"['Submitting_to_email', 'Links_in_tags', 'Iframe', 'HTTPS_token', 'Shortining_Service']",0.6905786704925873
974,"['age_of_domain', 'Shortining_Service', 'Redirect', 'having_At_Symbol', 'Submitting_to_email']",0.6903092783505155
324,"['RightClick', 'having_At_Symbol', 'Links_pointing_to_page', 'URL_Length', 'Favicon']",0.6902584493041749
950,"['age_of_domain', 'Submitting_to_email', 'having_IP_Address', 'URL_Length', 'Google_Index']",0.6899563318777293
171,"['having_IP_Address', 'HTTPS_token', 'Favicon', 'DNSRecord', 'Request_URL']",0.689892051030422
237,"['Favicon', 'Redirect', 'on_mouseover', 'URL_Length', 'age_of_domain']",0.6896831844029244
246,"['RightClick', 'double_slash_redirecting', 'Statistical_report', 'Domain_registeration_length', 'Page_Rank']",0.6896230805025594
330,"['Domain_registeration_length', 'Statistical_report', 'Page_Rank', 'SFH', 'web_traffic']",0.6896186440677966
928,"['Favicon', 'RightClick', 'Iframe', 'Submitting_to_email', 'DNSRecord']",0.689358372456964
721,"['port', 'Favicon', 'Statistical_report', 'having_IP_Address', 'having_Sub_Domain']",0.689332766680833
402,"['HTTPS_token', 'Favicon', 'age_of_domain', 'port', 'DNSRecord']",0.6892464013547841
549,"['Shortining_Service', 'Favicon', 'Request_URL', 'Iframe', 'age_of_domain']",0.6891956211327939
559,"['Shortining_Service', 'Domain_registeration_length', 'having_Sub_Domain', 'RightClick', 'Abnormal_URL']",0.6891495601173021
435,"['web_traffic', 'Domain_registeration_length', 'Redirect', 'URL_Length', 'HTTPS_token']",0.6890843248836006
894,"['Iframe', 'Statistical_report', 'double_slash_redirecting', 'Links_pointing_to_page', 'RightClick']",0.6886564762670957
181,"['Links_in_tags', 'port', 'DNSRecord', 'Links_pointing_to_page', 'Request_URL']",0.688655672163918
18,"['Google_Index', 'having_At_Symbol', 'Request_URL', 'Domain_registeration_length', 'Links_in_tags']",0.6881937436932392
40,"['age_of_domain', 'Links_pointing_to_page', 'Domain_registeration_length', 'Submitting_to_email', 'DNSRecord']",0.6881307063911581
225,"['Favicon', 'having_IP_Address', 'Iframe', 'Abnormal_URL', 'double_slash_redirecting']",0.687973086627418
263,"['URL_Length', 'Links_in_tags', 'Shortining_Service', 'port', 'Domain_registeration_length']",0.6877510040160643
393,"['Google_Index', 'Abnormal_URL', 'DNSRecord', 'Page_Rank', 'on_mouseover']",0.6876172607879925
980,"['Shortining_Service', 'having_Sub_Domain', 'double_slash_redirecting', 'DNSRecord', 'Redirect']",0.6873804971319312
351,"['popUpWidnow', 'HTTPS_token', 'Abnormal_URL', 'Links_pointing_to_page', 'RightClick']",0.6873304920573421
403,"['Redirect', 'on_mouseover', 'Shortining_Service', 'Links_pointing_to_page', 'URL_Length']",0.6871552403467297
98,"['double_slash_redirecting', 'Domain_registeration_length', 'Favicon', 'on_mouseover', 'having_Sub_Domain']",0.6870229007633588
302,"['DNSRecord', 'RightClick', 'Iframe', 'Google_Index', 'having_At_Symbol']",0.6870229007633588
841,"['port', 'on_mouseover', 'Request_URL', 'Redirect', 'having_At_Symbol']",0.6866666666666666
913,"['DNSRecord', 'having_At_Symbol', 'Redirect', 'age_of_domain', 'Request_URL']",0.6866666666666666
250,"['Favicon', 'Iframe', 'Request_URL', 'Domain_registeration_length', 'Submitting_to_email']",0.6866381359961959
696,"['having_At_Symbol', 'on_mouseover', 'URL_Length', 'Links_in_tags', 'popUpWidnow']",0.6865817825661117
368,"['age_of_domain', 'web_traffic', 'Statistical_report', 'Google_Index', 'popUpWidnow']",0.6863613983259478
597,"['Links_in_tags', 'double_slash_redirecting', 'on_mouseover', 'Links_pointing_to_page', 'Submitting_to_email']",0.6859857482185273
664,"['SFH', 'double_slash_redirecting', 'Links_in_tags', 'age_of_domain', 'on_mouseover']",0.6859504132231405
747,"['having_IP_Address', 'Submitting_to_email', 'age_of_domain', 'Domain_registeration_length', 'Abnormal_URL']",0.6859066859066859
465,"['port', 'Links_pointing_to_page', 'DNSRecord', 'on_mouseover', 'double_slash_redirecting']",0.6858350951374207
585,"['on_mouseover', 'Links_pointing_to_page', 'Page_Rank', 'RightClick', 'popUpWidnow']",0.6854901960784314
70,"['Google_Index', 'Abnormal_URL', 'having_At_Symbol', 'URL_Length', 'RightClick']",0.6854700854700855
337,"['popUpWidnow', 'Domain_registeration_length', 'Redirect', 'Request_URL', 'Page_Rank']",0.685370741482966
227,"['double_slash_redirecting', 'RightClick', 'Google_Index', 'DNSRecord', 'SFH']",0.6851272889682894
937,"['on_mouseover', 'URL_Length', 'Favicon', 'popUpWidnow', 'age_of_domain']",0.6850299401197605
628,"['SFH', 'having_Sub_Domain', 'Page_Rank', 'Abnormal_URL', 'Domain_registeration_length']",0.6850053937432579
873,"['Google_Index', 'Submitting_to_email', 'Links_pointing_to_page', 'popUpWidnow', 'Page_Rank']",0.6847228099873043
452,"['Google_Index', 'double_slash_redirecting', 'port', 'Shortining_Service', 'Redirect']",0.6845753899480069
125,"['Abnormal_URL', 'port', 'having_IP_Address', 'having_At_Symbol', 'Links_pointing_to_page']",0.6843683083511777
574,"['port', 'age_of_domain', 'Google_Index', 'HTTPS_token', 'Request_URL']",0.6843350686228111
643,"['Google_Index', 'Statistical_report', 'Favicon', 'Links_pointing_to_page', 'URL_Length']",0.6842332613390929
781,"['having_IP_Address', 'Favicon', 'Links_in_tags', 'HTTPS_token', 'DNSRecord']",0.684032802701399
448,"['DNSRecord', 'port', 'popUpWidnow', 'on_mouseover', 'URL_Length']",0.6838918046023416
157,"['port', 'DNSRecord', 'Links_pointing_to_page', 'Links_in_tags', 'on_mouseover']",0.683752417794971
766,"['DNSRecord', 'Page_Rank', 'Iframe', 'Request_URL', 'Statistical_report']",0.6836185819070905
666,"['SFH', 'DNSRecord', 'Abnormal_URL', 'web_traffic', 'popUpWidnow']",0.6835836354220611
1,"['RightClick', 'having_At_Symbol', 'having_IP_Address', 'age_of_domain', 'Domain_registeration_length']",0.6831955922865014
599,"['Request_URL', 'on_mouseover', 'age_of_domain', 'Page_Rank', 'Favicon']",0.6828557552209811
316,"['Request_URL', 'Redirect', 'HTTPS_token', 'Favicon', 'Iframe']",0.6828543111992071
586,"['SFH', 'Favicon', 'Abnormal_URL', 'having_IP_Address', 'Google_Index']",0.6827682303762193
610,"['Redirect', 'Iframe', 'having_At_Symbol', 'having_Sub_Domain', 'having_IP_Address']",0.68264721208963
207,"['Links_in_tags', 'Redirect', 'on_mouseover', 'popUpWidnow', 'Request_URL']",0.6824691358024692
592,"['Page_Rank', 'on_mouseover', 'popUpWidnow', 'having_At_Symbol', 'double_slash_redirecting']",0.682429677945373
945,"['Domain_registeration_length', 'Iframe', 'Redirect', 'RightClick', 'Shortining_Service']",0.6823638042474608
385,"['URL_Length', 'Redirect', 'Abnormal_URL', 'port', 'popUpWidnow']",0.682020202020202
88,"['Favicon', 'Links_in_tags', 'port', 'Statistical_report', 'DNSRecord']",0.6818980667838312
77,"['Iframe', 'SFH', 'double_slash_redirecting', 'having_Sub_Domain', 'Favicon']",0.6818181818181818
97,"['Domain_registeration_length', 'having_At_Symbol', 'Links_pointing_to_page', 'age_of_domain', 'Abnormal_URL']",0.6817966903073286
417,"['Links_in_tags', 'Statistical_report', 'Shortining_Service', 'Google_Index', 'port']",0.6817391304347826
551,"['Redirect', 'Shortining_Service', 'double_slash_redirecting', 'port', 'RightClick']",0.6814695195801372
615,"['port', 'popUpWidnow', 'SFH', 'Submitting_to_email', 'Request_URL']",0.6813942071674031
264,"['port', 'having_At_Symbol', 'DNSRecord', 'Request_URL', 'Google_Index']",0.6812267657992565
178,"['Redirect', 'popUpWidnow', 'having_IP_Address', 'Shortining_Service', 'RightClick']",0.681057268722467
388,"['URL_Length', 'Favicon', 'on_mouseover', 'HTTPS_token', 'having_At_Symbol']",0.6808163265306122
896,"['Domain_registeration_length', 'Shortining_Service', 'RightClick', 'HTTPS_token', 'popUpWidnow']",0.680792261630585
123,"['Google_Index', 'Shortining_Service', 'DNSRecord', 'Domain_registeration_length', 'HTTPS_token']",0.68054211035818
101,"['Statistical_report', 'Google_Index', 'URL_Length', 'Shortining_Service', 'RightClick']",0.6805015131863381
521,"['Abnormal_URL', 'Favicon', 'port', 'having_At_Symbol', 'Shortining_Service']",0.6803708182184603
58,"['Links_pointing_to_page', 'URL_Length', 'Google_Index', 'port', 'Shortining_Service']",0.6799154334038054
423,"['Request_URL', 'Submitting_to_email', 'Shortining_Service', 'Google_Index', 'Favicon']",0.6798179059180577
376,"['having_At_Symbol', 'web_traffic', 'Iframe', 'Google_Index', 'RightClick']",0.6797835710772258
922,"['Submitting_to_email', 'Links_pointing_to_page', 'having_IP_Address', 'HTTPS_token', 'Statistical_report']",0.6797546012269938
729,"['DNSRecord', 'Page_Rank', 'port', 'Statistical_report', 'having_Sub_Domain']",0.6796407185628742
156,"['Links_in_tags', 'popUpWidnow', 'Submitting_to_email', 'Abnormal_URL', 'on_mouseover']",0.6796305298979096
778,"['Iframe', 'Shortining_Service', 'Domain_registeration_length', 'double_slash_redirecting', 'Request_URL']",0.6796019900497512
222,"['SFH', 'Domain_registeration_length', 'age_of_domain', 'Redirect', 'DNSRecord']",0.6794117647058824
658,"['Redirect', 'having_IP_Address', 'Domain_registeration_length', 'RightClick', 'HTTPS_token']",0.6793529971455756
169,"['DNSRecord', 'Redirect', 'Iframe', 'having_IP_Address', 'Google_Index']",0.6793103448275862
645,"['Statistical_report', 'port', 'Favicon', 'Links_in_tags', 'RightClick']",0.6792918896665294
336,"['having_At_Symbol', 'Links_in_tags', 'HTTPS_token', 'popUpWidnow', 'age_of_domain']",0.6792640477374441
109,"['Links_pointing_to_page', 'Statistical_report', 'web_traffic', 'Google_Index', 'URL_Length']",0.6792270531400966
36,"['Submitting_to_email', 'Domain_registeration_length', 'Abnormal_URL', 'Google_Index', 'having_IP_Address']",0.679078882900539
369,"['Submitting_to_email', 'Favicon', 'Links_in_tags', 'RightClick', 'having_IP_Address']",0.6786933203315456
916,"['on_mouseover', 'age_of_domain', 'Favicon', 'DNSRecord', 'Iframe']",0.6786786786786787
274,"['Statistical_report', 'having_At_Symbol', 'Links_in_tags', 'RightClick', 'Page_Rank']",0.6786606696651675
887,"['Page_Rank', 'having_Sub_Domain', 'SFH', 'Domain_registeration_length', 'port']",0.6786296900489397
618,"['Google_Index', 'age_of_domain', 'popUpWidnow', 'RightClick', 'web_traffic']",0.6786060019361084
829,"['having_IP_Address', 'Google_Index', 'port', 'RightClick', 'having_At_Symbol']",0.6784941583729988
319,"['DNSRecord', 'age_of_domain', 'URL_Length', 'Statistical_report', 'on_mouseover']",0.6783064164120471
394,"['on_mouseover', 'popUpWidnow', 'RightClick', 'Abnormal_URL', 'having_IP_Address']",0.6782884310618067
430,"['DNSRecord', 'RightClick', 'SFH', 'Links_in_tags', 'Redirect']",0.6781376518218624
142,"['Links_in_tags', 'popUpWidnow', 'having_Sub_Domain', 'Submitting_to_email', 'SFH']",0.6781300376141859
765,"['port', 'having_IP_Address', 'having_Sub_Domain', 'Redirect', 'double_slash_redirecting']",0.677931387608807
357,"['DNSRecord', 'Abnormal_URL', 'having_Sub_Domain', 'Redirect', 'Page_Rank']",0.6779124934106484
134,"['port', 'popUpWidnow', 'Google_Index', 'having_At_Symbol', 'age_of_domain']",0.6777147841255996
769,"['Links_pointing_to_page', 'Abnormal_URL', 'port', 'Request_URL', 'DNSRecord']",0.6776447105788423
255,"['DNSRecord', 'popUpWidnow', 'Page_Rank', 'Domain_registeration_length', 'Redirect']",0.6773888363292336
759,"['port', 'Redirect', 'Google_Index', 'having_At_Symbol', 'Links_pointing_to_page']",0.6771791502409111
556,"['Page_Rank', 'having_At_Symbol', 'Submitting_to_email', 'double_slash_redirecting', 'Favicon']",0.6770876182640888
732,"['Domain_registeration_length', 'Abnormal_URL', 'Statistical_report', 'Redirect', 'age_of_domain']",0.676997578692494
87,"['Domain_registeration_length', 'Request_URL', 'double_slash_redirecting', 'popUpWidnow', 'RightClick']",0.6769083053288526
768,"['Redirect', 'Page_Rank', 'Google_Index', 'Request_URL', 'popUpWidnow']",0.6768926274121722
478,"['having_At_Symbol', 'Iframe', 'Google_Index', 'Submitting_to_email', 'Favicon']",0.6768558951965066
985,"['Favicon', 'Page_Rank', 'Iframe', 'on_mouseover', 'URL_Length']",0.6765531062124248
715,"['Shortining_Service', 'Statistical_report', 'Links_in_tags', 'Google_Index', 'HTTPS_token']",0.6764705882352942
372,"['Links_in_tags', 'Shortining_Service', 'Links_pointing_to_page', 'port', 'on_mouseover']",0.6763848396501457
892,"['Links_in_tags', 'having_IP_Address', 'having_At_Symbol', 'Statistical_report', 'Google_Index']",0.6760695815702867
78,"['having_Sub_Domain', 'URL_Length', 'Redirect', 'age_of_domain', 'Abnormal_URL']",0.6760140210315473
600,"['Redirect', 'port', 'Submitting_to_email', 'Page_Rank', 'Abnormal_URL']",0.675884505896706
538,"['on_mouseover', 'Favicon', 'Iframe', 'Statistical_report', 'SFH']",0.6757990867579908
44,"['Abnormal_URL', 'DNSRecord', 'Statistical_report', 'Submitting_to_email', 'having_IP_Address']",0.6757425742574258
900,"['having_At_Symbol', 'having_IP_Address', 'having_Sub_Domain', 'SFH', 'Shortining_Service']",0.6756903086085544
986,"['having_Sub_Domain', 'Page_Rank', 'Google_Index', 'port', 'double_slash_redirecting']",0.6755218216318786
844,"['Statistical_report', 'on_mouseover', 'Redirect', 'Shortining_Service', 'popUpWidnow']",0.6753574432296047
605,"['on_mouseover', 'SFH', 'Domain_registeration_length', 'RightClick', 'web_traffic']",0.6752577319587629
71,"['Abnormal_URL', 'Page_Rank', 'having_IP_Address', 'Shortining_Service', 'Statistical_report']",0.6751918158567775
145,"['on_mouseover', 'port', 'Shortining_Service', 'Page_Rank', 'DNSRecord']",0.675022381378693
269,"['Domain_registeration_length', 'Abnormal_URL', 'double_slash_redirecting', 'Statistical_report', 'Favicon']",0.6748932130991931
450,"['Abnormal_URL', 'popUpWidnow', 'Request_URL', 'Favicon', 'Domain_registeration_length']",0.6748466257668712
94,"['Favicon', 'on_mouseover', 'web_traffic', 'RightClick', 'Submitting_to_email']",0.674800563115908
244,"['web_traffic', 'RightClick', 'Redirect', 'popUpWidnow', 'Statistical_report']",0.6747104247104247
395,"['on_mouseover', 'Statistical_report', 'popUpWidnow', 'Page_Rank', 'Iframe']",0.674688796680498
433,"['Google_Index', 'RightClick', 'port', 'double_slash_redirecting', 'Links_in_tags']",0.6746781115879829
762,"['Domain_registeration_length', 'URL_Length', 'Statistical_report', 'Shortining_Service', 'popUpWidnow']",0.674629718107979
811,"['Request_URL', 'Abnormal_URL', 'Submitting_to_email', 'Statistical_report', 'Google_Index']",0.6745718050065876
431,"['DNSRecord', 'Redirect', 'Links_in_tags', 'popUpWidnow', 'Statistical_report']",0.6745718050065876
629,"['Statistical_report', 'Abnormal_URL', 'Iframe', 'Domain_registeration_length', 'double_slash_redirecting']",0.6745618190431075
959,"['URL_Length', 'Request_URL', 'Shortining_Service', 'Links_pointing_to_page', 'Links_in_tags']",0.6741573033707865
407,"['having_Sub_Domain', 'DNSRecord', 'Submitting_to_email', 'having_At_Symbol', 'HTTPS_token']",0.674
840,"['popUpWidnow', 'Google_Index', 'SFH', 'Submitting_to_email', 'RightClick']",0.6739894551845342
432,"['Links_pointing_to_page', 'Redirect', 'RightClick', 'on_mouseover', 'port']",0.6739837398373983
507,"['Page_Rank', 'DNSRecord', 'popUpWidnow', 'Links_in_tags', 'Iframe']",0.6737967914438503
291,"['URL_Length', 'double_slash_redirecting', 'Submitting_to_email', 'Redirect', 'port']",0.6737792367665162
425,"['Shortining_Service', 'Submitting_to_email', 'RightClick', 'having_At_Symbol', 'having_Sub_Domain']",0.6736342042755344
588,"['age_of_domain', 'HTTPS_token', 'DNSRecord', 'Request_URL', 'URL_Length']",0.6736214605067065
745,"['on_mouseover', 'RightClick', 'popUpWidnow', 'Statistical_report', 'SFH']",0.6736140058357649
657,"['Domain_registeration_length', 'port', 'Favicon', 'Redirect', 'age_of_domain']",0.6734496124031008
533,"['Shortining_Service', 'Redirect', 'double_slash_redirecting', 'Submitting_to_email', 'HTTPS_token']",0.6734444896299309
637,"['Favicon', 'port', 'RightClick', 'URL_Length', 'Statistical_report']",0.6733167082294265
505,"['DNSRecord', 'port', 'double_slash_redirecting', 'URL_Length', 'HTTPS_token']",0.6732929991356957
552,"['Shortining_Service', 'Links_in_tags', 'popUpWidnow', 'Submitting_to_email', 'HTTPS_token']",0.6731707317073171
785,"['on_mouseover', 'web_traffic', 'port', 'Google_Index', 'Request_URL']",0.6730564430244942
964,"['DNSRecord', 'having_Sub_Domain', 'age_of_domain', 'Links_pointing_to_page', 'Abnormal_URL']",0.6729857819905213
868,"['Iframe', 'HTTPS_token', 'Google_Index', 'on_mouseover', 'RightClick']",0.672929120409906
254,"['popUpWidnow', 'Page_Rank', 'Google_Index', 'Redirect', 'having_IP_Address']",0.6726649528706083
89,"['Statistical_report', 'Shortining_Service', 'having_IP_Address', 'Links_in_tags', 'on_mouseover']",0.6723704076497232
438,"['RightClick', 'Google_Index', 'Shortining_Service', 'on_mouseover', 'Submitting_to_email']",0.672082086361693
619,"['Iframe', 'Domain_registeration_length', 'on_mouseover', 'SFH', 'having_Sub_Domain']",0.6718831507563902
763,"['Statistical_report', 'Domain_registeration_length', 'Links_pointing_to_page', 'Abnormal_URL', 'Redirect']",0.6718522119591638
91,"['Submitting_to_email', 'Domain_registeration_length', 'double_slash_redirecting', 'Statistical_report', 'HTTPS_token']",0.6715116279069767
204,"['Page_Rank', 'age_of_domain', 'Redirect', 'Domain_registeration_length', 'port']",0.6712328767123288
141,"['Redirect', 'on_mouseover', 'RightClick', 'port', 'Links_in_tags']",0.6710418375717802
454,"['RightClick', 'Iframe', 'popUpWidnow', 'Request_URL', 'double_slash_redirecting']",0.6709108716944172
860,"['Abnormal_URL', 'Submitting_to_email', 'having_At_Symbol', 'Redirect', 'Domain_registeration_length']",0.6708799222168206
399,"['Request_URL', 'Shortining_Service', 'double_slash_redirecting', 'age_of_domain', 'RightClick']",0.670873786407767
463,"['having_At_Symbol', 'Submitting_to_email', 'DNSRecord', 'Abnormal_URL', 'Page_Rank']",0.6706476802939826
511,"['URL_Length', 'port', 'Statistical_report', 'Favicon', 'Submitting_to_email']",0.6705587989991659
912,"['having_Sub_Domain', 'Shortining_Service', 'Links_pointing_to_page', 'having_At_Symbol', 'double_slash_redirecting']",0.6704841228526809
27,"['Statistical_report', 'Redirect', 'Links_pointing_to_page', 'Iframe', 'port']",0.6702838063439065
397,"['Favicon', 'Statistical_report', 'port', 'HTTPS_token', 'having_IP_Address']",0.6702838063439065
722,"['Statistical_report', 'having_Sub_Domain', 'age_of_domain', 'having_At_Symbol', 'DNSRecord']",0.6701974000962927
318,"['Domain_registeration_length', 'having_IP_Address', 'Redirect', 'Google_Index', 'popUpWidnow']",0.6699850671976108
797,"['RightClick', 'on_mouseover', 'double_slash_redirecting', 'Favicon', 'port']",0.6698989898989899
718,"['on_mouseover', 'URL_Length', 'Google_Index', 'Shortining_Service', 'having_Sub_Domain']",0.6698113207547169
539,"['having_Sub_Domain', 'having_At_Symbol', 'double_slash_redirecting', 'Google_Index', 'Shortining_Service']",0.6695949243533431
223,"['Submitting_to_email', 'on_mouseover', 'Favicon', 'having_At_Symbol', 'Page_Rank']",0.6694701429772918
522,"['port', 'popUpWidnow', 'Favicon', 'Links_in_tags', 'on_mouseover']",0.6693711967545639
96,"['Statistical_report', 'popUpWidnow', 'having_At_Symbol', 'Links_pointing_to_page', 'double_slash_redirecting']",0.6692307692307692
292,"['Google_Index', 'having_At_Symbol', 'Links_in_tags', 'Submitting_to_email', 'Statistical_report']",0.6690615177368657
784,"['having_IP_Address', 'Shortining_Service', 'HTTPS_token', 'Abnormal_URL', 'on_mouseover']",0.6690017513134852
198,"['Submitting_to_email', 'RightClick', 'port', 'having_IP_Address', 'Google_Index']",0.6689865158764681
821,"['Links_in_tags', 'DNSRecord', 'popUpWidnow', 'Redirect', 'Iframe']",0.6689287445467765
23,"['Domain_registeration_length', 'Statistical_report', 'RightClick', 'Iframe', 'Abnormal_URL']",0.6689287445467765
458,"['popUpWidnow', 'Statistical_report', 'Submitting_to_email', 'Shortining_Service', 'RightClick']",0.6688605512134924
103,"['port', 'DNSRecord', 'double_slash_redirecting', 'RightClick', 'Domain_registeration_length']",0.6685851318944844
371,"['popUpWidnow', 'having_At_Symbol', 'SFH', 'Iframe', 'Statistical_report']",0.6681034482758621
888,"['Page_Rank', 'Favicon', 'port', 'Abnormal_URL', 'Redirect']",0.668026101141925
249,"['Statistical_report', 'Favicon', 'Links_in_tags', 'having_At_Symbol', 'Iframe']",0.6675246675246675
565,"['having_IP_Address', 'Shortining_Service', 'URL_Length', 'RightClick', 'DNSRecord']",0.6673114119922631
636,"['Links_pointing_to_page', 'SFH', 'RightClick', 'having_Sub_Domain', 'DNSRecord']",0.6670335718216841
389,"['Redirect', 'Submitting_to_email', 'having_Sub_Domain', 'double_slash_redirecting', 'popUpWidnow']",0.6669898206495395
814,"['on_mouseover', 'RightClick', 'Statistical_report', 'Shortining_Service', 'having_At_Symbol']",0.6669531585732703
994,"['RightClick', 'Shortining_Service', 'Redirect', 'Domain_registeration_length', 'Statistical_report']",0.6666666666666666
111,"['popUpWidnow', 'having_At_Symbol', 'HTTPS_token', 'DNSRecord', 'Abnormal_URL']",0.6666666666666666
755,"['Google_Index', 'Shortining_Service', 'RightClick', 'DNSRecord', 'URL_Length']",0.6663619744058501
707,"['URL_Length', 'HTTPS_token', 'RightClick', 'popUpWidnow', 'Request_URL']",0.66600790513834
608,"['age_of_domain', 'on_mouseover', 'DNSRecord', 'Page_Rank', 'Request_URL']",0.6659867414584396
95,"['having_IP_Address', 'popUpWidnow', 'Page_Rank', 'Abnormal_URL', 'Favicon']",0.6658163265306123
473,"['HTTPS_token', 'popUpWidnow', 'Redirect', 'Links_in_tags', 'DNSRecord']",0.6656298600311042
42,"['RightClick', 'Favicon', 'Page_Rank', 'Submitting_to_email', 'on_mouseover']",0.6655670103092783
720,"['Abnormal_URL', 'having_Sub_Domain', 'SFH', 'Google_Index', 'Statistical_report']",0.6655555555555556
90,"['Redirect', 'having_At_Symbol', 'Shortining_Service', 'Abnormal_URL', 'having_Sub_Domain']",0.665158371040724
930,"['Abnormal_URL', 'on_mouseover', 'double_slash_redirecting', 'Domain_registeration_length', 'Shortining_Service']",0.6651119402985075
602,"['having_IP_Address', 'HTTPS_token', 'port', 'popUpWidnow', 'having_At_Symbol']",0.6649874055415617
923,"['port', 'double_slash_redirecting', 'Request_URL', 'Google_Index', 'Page_Rank']",0.6646616541353384
444,"['port', 'Iframe', 'Shortining_Service', 'Submitting_to_email', 'RightClick']",0.6645030425963488
133,"['Shortining_Service', 'popUpWidnow', 'Statistical_report', 'port', 'on_mouseover']",0.6644351464435146
485,"['port', 'Statistical_report', 'having_At_Symbol', 'Page_Rank', 'Iframe']",0.6643628509719223
14,"['Abnormal_URL', 'Favicon', 'Page_Rank', 'RightClick', 'on_mouseover']",0.6642453591606134
563,"['age_of_domain', 'Links_pointing_to_page', 'on_mouseover', 'port', 'Page_Rank']",0.6639492753623188
296,"['Request_URL', 'RightClick', 'Shortining_Service', 'Google_Index', 'port']",0.6639047125841533
10,"['having_Sub_Domain', 'DNSRecord', 'port', 'having_At_Symbol', 'Shortining_Service']",0.6629722921914357
400,"['having_IP_Address', 'Shortining_Service', 'age_of_domain', 'Submitting_to_email', 'having_Sub_Domain']",0.6627408993576017
151,"['RightClick', 'Iframe', 'having_IP_Address', 'Links_pointing_to_page', 'DNSRecord']",0.6621994481671265
933,"['Redirect', 'RightClick', 'DNSRecord', 'Page_Rank', 'popUpWidnow']",0.662043458159963
228,"['having_At_Symbol', 'Google_Index', 'having_IP_Address', 'Redirect', 'Favicon']",0.6618898343036274
451,"['age_of_domain', 'Google_Index', 'popUpWidnow', 'Statistical_report', 'on_mouseover']",0.6612244897959184
476,"['double_slash_redirecting', 'Google_Index', 'Domain_registeration_length', 'URL_Length', 'RightClick']",0.6610505450941526
